id_tran,mes,prima,cliente,productos,red
59499,12,241.21,S76729836KN,201H,sucursal7
59500,2,173.35,Y77061765PD,201H,sucursal7
59501,2,208.46,T55865986WR,201H,sucursal7
59502,3,170.15,Y71577495PZ,201H,sucursal7
59503,12,182.28,Y59213869QM,201H,sucursal7
59504,2,188.9,S87598451GF,201H,sucursal7
59505,6,192.22,D75123530KE,201H,sucursal7
59506,11,157.05,K55389317RT,201H,sucursal7
59507,1,193.48,X72958633CT,201H,sucursal7
59508,2,183.24,Q72736833KP,201H,sucursal7
59509,9,177.18,T70045491KB,201H,sucursal7
59510,6,199.12,X60765201XJ,201H,sucursal7
59511,12,193.16,G62203898VR,201H,sucursal7
59512,12,216.5,J57726950ZH,201H,sucursal7
59513,5,215.51,O69668194CX,201H,sucursal7
59514,2,197.08,M72193865ZT,201H,sucursal7
59515,8,161.83,I84341892CP,201H,sucursal7
59516,3,205.95,Y82724279NI,201H,sucursal7
59517,3,222.06,A87697424RQ,201H,sucursal7
59518,12,188.45,E82108278VZ,201H,sucursal7
59519,12,278.66,C78729735RP,201H,sucursal7
59520,3,175.24,F65505766FS,201H,sucursal7
59521,7,172.33,H50940125HZ,201H,sucursal7
59522,7,171.45,T67272314RR,201H,sucursal7
59523,9,182.2,O60926384UW,201H,sucursal7
59524,3,333.36,K50069470SZ,201H,sucursal7
59525,12,198.65,J83525726AR,201H,sucursal7
59526,5,190.34,Y53982652FA,201H,sucursal7
59527,2,194.51,S60336932CL,201H,sucursal7
59528,6,166.96,B67203788YQ,201H,sucursal7
59529,4,183.24,G85100855KD,201H,sucursal7
59530,1,166.56,A81181760BC,201H,sucursal7
59531,11,205.61,A53946608KV,201H,sucursal7
59532,6,204.49,O52341973MI,201H,sucursal7
59533,10,360.57,N54706222UW,201H,sucursal7
59534,9,364.53,D87384038QC,201H,sucursal7
59535,5,165.54,T58257603FL,201H,sucursal7
59536,12,174.78,W77938668AN,201H,sucursal7
59537,2,218.06,P78015086NW,201H,sucursal7
59538,11,178.23,F87723598LB,201H,sucursal7
59539,10,178.94,C50590971DT,201H,sucursal7
59540,2,185.71,B88412210WD,201H,sucursal7
59541,6,239.29,M82242351TI,201H,sucursal7
59542,6,167.68,T81522313CN,201H,sucursal7
59543,9,190.21,X57740816NO,201H,sucursal7
59544,1,181.49,M74912634IZ,201H,sucursal7
59545,10,186.12,D78961250QH,201H,sucursal7
59546,9,360.25,K76899544GC,201H,sucursal7
59547,9,279.84,M63563993XF,201H,sucursal7
59548,6,184.73,F87135289BQ,201H,sucursal7
59549,3,204.81,H57395901DH,201H,sucursal7
59550,6,183.79,Z73019052CQ,201H,sucursal7
59551,11,228.3,U70654382TE,201H,sucursal7
59552,11,227.38,G65089824NY,201H,sucursal7
59553,12,193,F57554926VX,201H,sucursal7
59554,5,201.48,O73870482HX,201H,sucursal7
59555,3,181.1,D88793062LQ,201H,sucursal7
59556,3,191.18,Y80708497VF,201H,sucursal7
59557,10,195.08,V62740156HM,201H,sucursal7
59558,10,220.46,P59956246BX,201H,sucursal7
59559,9,186.12,G65242501AG,201H,sucursal7
59560,1,221.63,Q54017474FA,201H,sucursal7
59561,1,249.68,V68165613UK,201H,sucursal7
59562,3,179.28,S66068857HM,201H,sucursal7
59563,3,195.17,B63832171IO,201H,sucursal7
59564,8,336.25,L65605194ZL,201H,sucursal7
59565,11,220.08,Z80951420VA,201H,sucursal7
59566,5,182.34,V71862498KE,201H,sucursal7
59567,3,216.53,K53370081BD,201H,sucursal7
59568,9,198.9,X79950591BV,201H,sucursal7
59569,4,184.07,W79658248OZ,201H,sucursal7
59570,1,216.38,Z81645853CZ,201H,sucursal7
59571,6,309.83,T80668749MJ,201H,sucursal7
59572,6,187.57,P50703670OF,201H,sucursal7
59573,2,183.37,O67567835DM,201H,sucursal7
59574,11,207.94,M68259631TQ,201H,sucursal7
59575,6,187.51,G62803936PL,201H,sucursal7
59576,2,181.55,R75555151PC,201H,sucursal7
59577,10,331.19,O82403649WM,201H,sucursal7
59578,12,273.41,F86690892ZZ,201H,sucursal7
59579,5,223.72,S53576950CX,201H,sucursal7
59580,1,201.83,Y79242354IE,201H,sucursal7
59581,2,290.74,U74114802NK,201H,sucursal7
59582,10,191.79,D59745416UW,201H,sucursal7
59583,12,210.13,W65140341CN,201H,sucursal7
59584,2,179.01,C72732758CF,201H,sucursal7
59585,10,177.16,P87714503PA,201H,sucursal7
59586,3,202.74,F84819919BT,201H,sucursal7
59587,4,219.16,K54588953BP,201H,sucursal7
59588,12,267.12,M50075326AH,201H,sucursal7
59589,7,162.69,Z82038210MP,201H,sucursal7
59590,5,171.49,R51760607AA,201H,sucursal7
59591,7,219.82,M79057480LA,201H,sucursal7
59592,1,265.36,F79247229ZZ,201H,sucursal7
59593,1,191.71,R53519136KF,201H,sucursal7
59594,10,216.08,T84368150OI,201H,sucursal7
59595,5,370.89,T81901529EA,201H,sucursal7
59596,7,202.26,S75157233FT,201H,sucursal7
59597,5,173.2,M64250972RP,201H,sucursal7
59598,9,192.99,Z70964975AQ,201H,sucursal7
59599,1,176.47,U83510869NQ,201H,sucursal7
59600,7,285.51,P83547941MM,201H,sucursal7
59601,2,169.37,F68315831KL,201H,sucursal7
59602,2,254.23,B56757398JB,201H,sucursal7
59603,5,170.36,P78010069US,201H,sucursal7
59604,3,185.98,C52747856WQ,201H,sucursal7
59605,2,198.61,E63418427TN,201H,sucursal7
59606,3,256.98,Y56964659WN,201H,sucursal7
59607,11,196.51,M80892377TB,201H,sucursal7
59608,3,223.7,G64121846EN,201H,sucursal7
59609,10,186.99,J58436498MG,201H,sucursal7
59610,4,213.8,Z55142445FG,201H,sucursal7
59611,9,186.33,U65719058QM,201H,sucursal7
59612,11,168.8,I62268289LF,201H,sucursal7
59613,9,192.11,Z69676221MI,201H,sucursal7
59614,9,280.11,R76258842DO,201H,sucursal7
59615,11,205.42,O85838283TL,201H,sucursal7
59616,9,291.56,K67642289FE,201H,sucursal7
59617,4,207.34,H67295216XD,201H,sucursal7
59618,2,278.48,N61679560XX,201H,sucursal7
59619,12,264.63,F79273789NH,201H,sucursal7
59620,3,307.54,A71908911TA,201H,sucursal7
59621,4,172.18,Q52415385ZC,201H,sucursal7
59622,11,181.96,M84160433BE,201H,sucursal7
59623,7,198.82,G53795038GJ,201H,sucursal7
59624,9,205.5,R88266240YZ,201H,sucursal7
59625,3,272.98,R83260469AX,201H,sucursal7
59626,11,161.35,I78498983FO,201H,sucursal7
59627,1,191.53,N75885487IE,201H,sucursal7
59628,4,251.65,V74127738ZC,201H,sucursal7
59629,11,413.73,I62141979PF,201H,sucursal7
59630,11,199.38,E53435066PH,201H,sucursal7
59631,10,178.72,Z69532354MC,201H,sucursal7
59632,5,182.4,N72950427XQ,201H,sucursal7
59633,4,308.59,W55947690BZ,201H,sucursal7
59634,11,200.7,W65600491XC,201H,sucursal7
59635,11,208.67,M61642080XA,201H,sucursal7
59636,5,195.98,X56530077ZF,201H,sucursal7
59637,12,184.61,P83136007PH,201H,sucursal7
59638,11,257.96,Z73642873PH,201H,sucursal7
59639,10,184.83,X67825080BK,201H,sucursal7
59640,3,188.22,A72028403KB,201H,sucursal7
59641,3,163.16,J68975292OO,201H,sucursal7
59642,10,235.83,I75674791ZA,201H,sucursal7
59643,11,182.15,X78516460QS,201H,sucursal7
59644,10,244.43,E79102668EL,201H,sucursal7
59645,4,205.14,E57655599DV,201H,sucursal7
59646,3,198.09,P55543423AR,201H,sucursal7
59647,1,214.98,L75410050AU,201H,sucursal7
59648,11,201.64,M76867225HP,201H,sucursal7
59649,2,187.83,Z83229645NZ,201H,sucursal7
59650,9,180.47,N52708068DU,201H,sucursal7
59651,10,186.28,G79108064RL,201H,sucursal7
59652,2,161.29,I62645644TO,201H,sucursal7
59653,11,195.08,I53967138ZL,201H,sucursal7
59654,12,229.54,U84503823WY,201H,sucursal7
59655,10,230.1,I76560262FZ,201H,sucursal7
59656,10,193.16,X86308251XI,201H,sucursal7
59657,11,182.39,M74585849FL,201H,sucursal7
59658,5,159.81,Y73571433LQ,201H,sucursal7
59659,2,166.37,F69023606RV,201H,sucursal7
59660,7,188.81,H63591815GQ,201H,sucursal7
59661,10,158.72,U81339800DG,201H,sucursal7
59662,12,198.42,N82168921TM,201H,sucursal7
59663,8,198.48,V61020038VZ,201H,sucursal7
59664,3,203.38,E64560980CM,201H,sucursal7
59665,8,183.83,X63362619US,201H,sucursal7
59666,12,201.98,O58230038JU,201H,sucursal7
59667,10,223.61,Q67833471CI,201H,sucursal7
59668,10,228.12,K85318383NF,201H,sucursal7
59669,5,362.16,L86274514NS,201H,sucursal7
59670,6,197.37,E74615490RR,201H,sucursal7
59671,4,183.44,C53415395FT,201H,sucursal7
59672,3,187,M80742970HL,201H,sucursal7
59673,7,471.34,O83970303PH,201H,sucursal7
59674,4,219.57,E81629365ZL,201H,sucursal7
59675,9,204.34,U69875259VO,201H,sucursal7
59676,4,296.78,A88220976XC,201H,sucursal7
59677,4,173.19,J67863878HW,201H,sucursal7
59678,12,210.09,R83591552WX,201H,sucursal7
59679,10,173.1,H67929722ZT,201H,sucursal7
59680,10,183.22,O68618516DW,201H,sucursal7
59681,12,218.31,J61199013VM,201H,sucursal7
59682,11,190.47,T68876521DE,201H,sucursal7
59683,2,168.16,C87674396ZE,201H,sucursal7
59684,3,203.48,K83678066SG,201H,sucursal7
59685,9,311.83,W59142722EV,201H,sucursal7
59686,1,213.49,X62006084AC,201H,sucursal7
59687,8,232.45,H88379310YY,201H,sucursal7
59688,6,159.4,A72963405CK,201H,sucursal7
59689,10,167.9,X64039922AQ,201H,sucursal7
59690,11,217.15,C62621335SM,201H,sucursal7
59691,11,179.98,G72137709JF,201H,sucursal7
59692,10,179.86,H82813645RT,201H,sucursal7
59693,6,228.6,C60478734NL,201H,sucursal7
59694,12,254.7,N67047494ED,201H,sucursal7
59695,6,174.04,E76139483AV,201H,sucursal7
59696,4,172.95,W82998368LU,201H,sucursal7
59697,12,214.78,Y82436593GK,201H,sucursal7
59698,12,269.73,F82464440QT,201H,sucursal7
59699,10,473.31,F73211773XY,201H,sucursal7
59700,10,153.92,A83221518IS,201H,sucursal7
59701,4,174.03,L67484226PZ,201H,sucursal7
59702,9,358.9,H88970322OT,201H,sucursal7
59703,9,224.35,K69262854FV,201H,sucursal7
59704,2,159.44,W57925412FD,201H,sucursal7
59705,10,189.62,D87748380SJ,201H,sucursal7
59706,11,200.08,R86275887JK,201H,sucursal7
59707,5,283.73,G84842027HZ,201H,sucursal7
59708,5,215.8,U74376308PA,201H,sucursal7
59709,6,198.85,O83983097KV,201H,sucursal7
59710,5,197.55,Q86396964OG,201H,sucursal7
59711,9,171.41,D70896660EU,201H,sucursal7
59712,10,189.99,Y51980398XE,201H,sucursal7
59713,2,207.92,R82846070LW,201H,sucursal7
59714,12,220.23,V74925578OB,201H,sucursal7
59715,8,398.57,L87937886MJ,201H,sucursal7
59716,11,158.61,C84471976MR,201H,sucursal7
59717,12,171.81,A76640679PM,201H,sucursal7
59718,10,179.63,J76543383XH,201H,sucursal7
59719,3,190.56,K83999658WY,201H,sucursal7
59720,11,276.01,D87823237ZV,201H,sucursal7
59721,11,166.6,X67588159OV,201H,sucursal7
59722,1,235.82,M82759840XL,201H,sucursal7
59723,1,378.95,U66955460ZH,201H,sucursal7
59724,5,224.61,I51141632AO,201H,sucursal7
59725,5,269.16,A57178196MW,201H,sucursal7
59726,9,215.49,Q52374627HX,201H,sucursal7
59727,9,209.84,M58710342VY,201H,sucursal7
59728,1,186.56,D66513566GM,201H,sucursal7
59729,10,383.25,J58812695UH,201H,sucursal7
59730,6,271.74,N82989804DS,201H,sucursal7
59731,7,312.54,J85105596PK,201H,sucursal7
59732,2,167.34,E74951421RD,201H,sucursal7
59733,2,257.14,Z69296820VM,201H,sucursal7
59734,11,178.39,T84759954ZI,201H,sucursal7
59735,1,191.69,K62518694VU,201H,sucursal7
59736,1,197.37,E62255290SI,201H,sucursal7
59737,9,258.48,P86079995WW,201H,sucursal7
59738,7,197.93,G83679023RZ,201H,sucursal7
59739,5,202.81,B72716627ET,201H,sucursal7
59740,1,212.62,T87740589PM,201H,sucursal7
59741,2,196.64,B50032506FC,201H,sucursal7
59742,1,234.5,Y77540302EJ,201H,sucursal7
59743,1,193.77,F79945150YP,201H,sucursal7
59744,6,236.87,Q52970390HF,201H,sucursal7
59745,7,199.41,V63696300TP,201H,sucursal7
59746,3,217.04,N72260108RM,201H,sucursal7
59747,5,159.99,A62032726LN,201H,sucursal7
59748,3,182.9,F81247453ZV,201H,sucursal7
59749,8,263.88,Z54434467CR,201H,sucursal7
59750,1,194.54,R54975615TM,201H,sucursal7
59751,9,172.39,J65611845VG,201H,sucursal7
59752,12,191.64,U71285977LL,201H,sucursal7
59753,2,176.99,F82553824WA,201H,sucursal7
59754,4,210.15,H50482147CE,201H,sucursal7
59755,11,207.63,Y73657181LZ,201H,sucursal7
59756,2,170.49,C54622063HR,201H,sucursal7
59757,3,155.4,Z74416572EK,201H,sucursal7
59758,10,444.33,M56015521TA,201H,sucursal7
59759,12,175.86,H67410596DX,201H,sucursal7
59760,12,241.08,R77032401HU,201H,sucursal7
59761,3,241.65,B80492285YH,201H,sucursal7
59762,3,200.49,Q75639436GP,201H,sucursal7
59763,4,275.58,I88977268OD,201H,sucursal7
59764,9,200.03,L74622235HJ,201H,sucursal7
59765,3,287.75,Q79430826VO,201H,sucursal7
59766,5,171.52,G88125384KN,201H,sucursal7
59767,1,161.52,G79831047JV,201H,sucursal7
59768,6,178.33,D72395605BU,201H,sucursal7
59769,8,199.95,Q78374865UB,201H,sucursal7
59770,10,173.15,R59536677SY,201H,sucursal7
59771,12,199.87,Z72507056QO,201H,sucursal7
59772,4,277.67,H63136540DZ,201H,sucursal7
59773,4,171.36,Y56435219JR,201H,sucursal7
59774,1,207.71,G69212786XA,201H,sucursal7
59775,1,240.88,Y56473826KX,201H,sucursal7
59776,9,169,U83963955VP,201H,sucursal7
59777,12,186.64,V77160465JC,201H,sucursal7
59778,11,204.86,F86141997WE,201H,sucursal7
59779,10,196.28,W72893887CQ,201H,sucursal7
59780,6,316.6,R69947822TQ,201H,sucursal7
59781,5,179.68,B85204059PF,201H,sucursal7
59782,10,176.1,R71031537OX,201H,sucursal7
59783,4,202.72,L71914136KG,201H,sucursal7
59784,2,188.9,N85177931HQ,201H,sucursal7
59785,10,172.82,I71683363CI,201H,sucursal7
59786,10,184.65,S77709292CK,201H,sucursal7
59787,3,152.8,W59473551XE,201H,sucursal7
59788,2,390.09,I72701313ND,201H,sucursal7
59789,12,178.32,H77172772OW,201H,sucursal7
59790,6,183.13,S82728673PK,201H,sucursal7
59791,2,174.01,L76955652VI,201H,sucursal7
59792,9,202.17,X63128676VP,201H,sucursal7
59793,4,435.08,Y51443753OL,201H,sucursal7
59794,12,165.16,P58760412VS,201H,sucursal7
59795,9,196.59,E66505857RO,201H,sucursal7
59796,6,181.29,C86847872HL,201H,sucursal7
59797,12,273.33,Z60712593SX,201H,sucursal7
59798,1,175.83,B54704911QI,201H,sucursal7
59799,4,189.9,U76074736DR,201H,sucursal7
59800,10,175.37,E84822446GH,201H,sucursal7
59801,9,195.8,N57153049DC,201H,sucursal7
59802,9,369.89,M72283233OC,201H,sucursal7
59803,12,213.11,O72259539AJ,201H,sucursal7
59804,6,186.38,E78419347TY,201H,sucursal7
59805,7,199.15,X78230357ZM,201H,sucursal7
59806,11,215.44,C88599997IK,201H,sucursal7
59807,12,441.74,W85735168FF,201H,sucursal7
59808,4,170.97,U68647290AY,201H,sucursal7
59809,2,185.08,Q72618274BR,201H,sucursal7
59810,12,172.45,S81353583CB,201H,sucursal7
59811,4,249.63,E54878827VY,201H,sucursal7
59812,10,225.3,E64205610VP,201H,sucursal7
59813,7,156.16,Z85731949ZR,201H,sucursal7
59814,5,181.69,W71502227IH,201H,sucursal7
59815,1,185.58,Z85272459GG,201H,sucursal7
59816,5,192.62,L58838894OF,201H,sucursal7
59817,12,144.48,Q50118825PB,201H,sucursal7
59818,9,325.49,Y77443717FH,201H,sucursal7
59819,3,182.93,R81683295OJ,201H,sucursal7
59820,3,202.9,X61136657UR,201H,sucursal7
59821,2,217.15,U59943064PR,201H,sucursal7
59822,3,135.44,O83300603FY,201H,sucursal7
59823,11,202.94,R80936155SF,201H,sucursal7
59824,3,173.94,X79639307CC,201H,sucursal7
59825,3,340.76,G70175663QF,201H,sucursal7
59826,9,191.01,Q59687872SZ,201H,sucursal7
59827,11,180.05,Y53222019HW,201H,sucursal7
59828,11,188.81,P62850832KE,201H,sucursal7
59829,8,169.75,N70366271WU,201H,sucursal7
59830,9,199.65,Q57183874NX,201H,sucursal7
59831,5,181.12,E81461491KX,201H,sucursal7
59832,9,297.64,M55880497EU,201H,sucursal7
59833,4,180.46,V68936125VS,201H,sucursal7
59834,10,216.04,D78496558XJ,201H,sucursal7
59835,11,241.92,I75153925HE,201H,sucursal7
59836,12,240.2,X85253785WW,201H,sucursal7
59837,2,201.32,E82666668BT,201H,sucursal7
59838,6,189.38,O79181131PU,201H,sucursal7
59839,10,186.27,Y59921246CJ,201H,sucursal7
59840,2,198.44,G86469420ME,201H,sucursal7
59841,11,217.43,C68441250SE,201H,sucursal7
59842,11,192.14,E88277319AI,201H,sucursal7
59843,8,353.65,E80581050DK,201H,sucursal7
59844,3,227.94,A60471637RN,201H,sucursal7
59845,11,301.02,T66784926SV,201H,sucursal7
59846,10,182.24,R72401904FP,201H,sucursal7
59847,9,225.48,S51934491NX,201H,sucursal7
59848,3,210.18,H88609359JD,201H,sucursal7
59849,11,179.21,V68993381JQ,201H,sucursal7
59850,2,173.61,X72960266BX,201H,sucursal7
59851,10,186.7,Q63221434SY,201H,sucursal7
59852,11,438.87,A68415447QL,201H,sucursal7
59853,10,347.07,B82632261DA,201H,sucursal7
59854,10,226.96,J82686596VU,201H,sucursal7
59855,5,246.17,C62311319CW,201H,sucursal7
59856,3,166.48,L83328451XO,201H,sucursal7
59857,4,177.14,L74307843CI,201H,sucursal7
59858,1,184.03,C86160309QR,201H,sucursal7
59859,8,157.03,B81673236YU,201H,sucursal7
59860,7,311.16,T52563502RZ,201H,sucursal7
59861,2,216.69,E79494624NV,201H,sucursal7
59862,1,341.84,D83006260VY,201H,sucursal7
59863,10,230.74,Q78507292GQ,201H,sucursal7
59864,7,218.63,O75268852XA,201H,sucursal7
59865,11,207.39,K80408536EV,201H,sucursal7
59866,9,232.52,O54635931WE,201H,sucursal7
59867,1,217.12,H80187958WW,201H,sucursal7
59868,4,186.34,D58140810AK,201H,sucursal7
59869,4,308.32,N54797678FV,201H,sucursal7
59870,2,192.95,U86446339YI,201H,sucursal7
59871,2,151.13,X82273439BZ,201H,sucursal7
59872,9,241.78,U71407128PP,201H,sucursal7
59873,4,129.69,I75118808NL,201H,sucursal7
59874,5,291.87,D63046041UW,201H,sucursal7
59875,6,180.21,K61130466HL,201H,sucursal7
59876,4,194.81,Z56830269AD,201H,sucursal7
59877,6,218.12,P66636063PQ,201H,sucursal7
59878,10,178.94,N51719768MK,201H,sucursal7
59879,3,220.98,P73069672GB,201H,sucursal7
59880,5,233.65,R72300065AC,201H,sucursal7
59881,3,169.35,Y72830202GQ,201H,sucursal7
59882,1,217.56,Y73735896FA,201H,sucursal7
59883,5,133.08,C62580041XU,201H,sucursal7
59884,2,174.46,K61253619IB,201H,sucursal7
59885,5,251.75,G51478799UR,201H,sucursal7
59886,2,205.11,I60090721MA,201H,sucursal7
59887,11,165.14,O52300266CU,201H,sucursal7
59888,9,196.25,Q81819979HT,201H,sucursal7
59889,12,208.71,N67429271FW,201H,sucursal7
59890,11,256.33,G82241303BX,201H,sucursal7
59891,10,184.43,M54726811OG,201H,sucursal7
59892,9,198.79,B66307594JU,201H,sucursal7
59893,11,287.71,W71876884XZ,201H,sucursal7
59894,6,275.1,C52672514IJ,201H,sucursal7
59895,1,168.91,P65966479UF,201H,sucursal7
59896,12,203.49,W52286923VZ,201H,sucursal7
59897,10,280.7,T70532595CT,201H,sucursal7
59898,3,182.65,B68171861EM,201H,sucursal7
59899,11,216.46,R55787147YT,201H,sucursal7
59900,9,196.28,T81992844DF,201H,sucursal7
59901,5,210.55,Q62500685BJ,201H,sucursal7
59902,2,163.66,D69661622GS,201H,sucursal7
59903,6,307.98,F63787364BB,201H,sucursal7
59904,7,426.28,W61297488FO,201H,sucursal7
59905,10,182.93,Q85037263CG,201H,sucursal7
59906,2,189.66,N77302275CN,201H,sucursal7
59907,1,171.39,F85996977HF,201H,sucursal7
59908,5,199.22,Q63306999EL,201H,sucursal7
59909,2,195.03,Y64781480HK,201H,sucursal7
59910,10,185.06,B57742881GA,201H,sucursal7
59911,2,158.32,Z52649205ZQ,201H,sucursal7
59912,9,168.04,O73196691RB,201H,sucursal7
59913,8,190.98,A72590060XK,201H,sucursal7
59914,1,225.14,I62124575MC,201H,sucursal7
59915,11,184.44,F65072207ZC,201H,sucursal7
59916,12,236.3,G52831698NG,201H,sucursal7
59917,3,229,S83093455AW,201H,sucursal7
59918,12,218.01,U63834250NO,201H,sucursal7
59919,9,180.89,L55289094OV,201H,sucursal7
59920,2,228.98,D75860770ZU,201H,sucursal7
59921,9,178.8,P67102224HU,201H,sucursal7
59922,12,170.5,G65794102FR,201H,sucursal7
59923,3,985.98,R74980244QC,201H,sucursal7
59924,12,365.81,N74350143YR,201H,sucursal7
59925,11,203.17,M64831545AC,201H,sucursal7
59926,8,243.3,N69437492AS,201H,sucursal7
59927,6,181.24,N75819233ZW,201H,sucursal7
59928,6,362.46,R59076839DV,201H,sucursal7
59929,3,267.43,T61578445CE,201H,sucursal7
59930,10,212.42,Q54187193BW,201H,sucursal7
59931,3,187.61,E56171371AZ,201H,sucursal7
59932,6,225.16,T76140754FD,201H,sucursal7
59933,5,155.84,C58011023KB,201H,sucursal7
59934,11,451.9,T65414168QM,201H,sucursal7
59935,10,210.9,D58027161IK,201H,sucursal7
59936,1,281.12,X63491183AY,201H,sucursal7
59937,11,186.99,N78377580UA,201H,sucursal7
59938,5,234.37,M54386432HD,201H,sucursal7
59939,3,333.32,T71698212SE,201H,sucursal7
59940,3,212.3,O85312431CB,201H,sucursal7
59941,3,218.61,C71926230UF,201H,sucursal7
59942,1,200.22,A85901483HJ,201H,sucursal7
59943,5,171.17,F86096552JQ,201H,sucursal7
59944,5,164.09,Y68031453MU,201H,sucursal7
59945,5,164.53,H78149827FT,201H,sucursal7
59946,4,181.21,X74510380VN,201H,sucursal7
59947,2,235.81,P60272314XI,201H,sucursal7
59948,4,186.34,G86665103UT,201H,sucursal7
59949,2,133.67,B63162050BD,201H,sucursal7
59950,1,244.17,J72055521MG,201H,sucursal7
59951,10,204.11,Q71294194JP,201H,sucursal7
59952,6,124.02,I85011887RC,201H,sucursal7
59953,3,198.73,F69166534AO,201H,sucursal7
59954,12,270.12,S51947366KA,201H,sucursal7
59955,6,456.72,D80073308YK,201H,sucursal7
59956,7,186.14,T55627571XD,201H,sucursal7
59957,11,197.16,S52844616GJ,201H,sucursal7
59958,1,176.81,W71014015SD,201H,sucursal7
59959,3,202.79,W61462714KK,201H,sucursal7
59960,2,186.83,J51043703LN,201H,sucursal7
59961,8,170.4,P56857846PH,201H,sucursal7
59962,6,240.17,U81324284MR,201H,sucursal7
59963,1,220.47,X64336933BV,201H,sucursal7
59964,2,231.15,F85238588YM,201H,sucursal7
59965,7,215.99,M81267074XY,201H,sucursal7
59966,9,231.21,G77593289VH,201H,sucursal7
59967,12,204.17,O62868145WB,201H,sucursal7
59968,6,188.05,M76992294MI,201H,sucursal7
59969,2,178.04,V68604497SU,201H,sucursal7
59970,4,168.54,T51713100JA,201H,sucursal7
59971,1,282.37,S53881593UH,201H,sucursal7
59972,10,206.11,K81843127WN,201H,sucursal7
59973,9,236.39,P88512826EI,201H,sucursal7
59974,5,216.93,P51685904PK,201H,sucursal7
59975,7,184.62,A78004201TV,201H,sucursal7
59976,12,186.3,B50369464DK,201H,sucursal7
59977,9,213.11,Y75262915OM,201H,sucursal7
59978,6,167.7,V59816663VB,201H,sucursal7
59979,1,276.65,A56090799ZO,201H,sucursal7
59980,8,170.78,Y65264194QP,201H,sucursal7
59981,12,195.57,S74723154MD,201H,sucursal7
59982,2,203.77,L88613103EB,201H,sucursal7
59983,9,192.91,F86815444HU,201H,sucursal7
59984,11,212.94,R54358842WC,201H,sucursal7
59985,12,277.59,S55867766IS,201H,sucursal7
59986,11,179.81,D62673074HZ,201H,sucursal7
59987,5,280.13,K52207651HL,201H,sucursal7
59988,3,187.75,Z76414094WD,201H,sucursal7
59989,8,194.22,O77401806PZ,201H,sucursal7
59990,12,295.3,E86598196LT,201H,sucursal7
59991,1,197.02,K80873093DO,201H,sucursal7
59992,6,264.29,V76692593NJ,201H,sucursal7
59993,3,192.33,B64918311UR,201H,sucursal7
59994,4,166.46,O64070257NH,201H,sucursal7
59995,11,231.91,C80641458PX,201H,sucursal7
59996,2,181.2,M66236265CH,201H,sucursal7
59997,12,161.52,B55344190MO,201H,sucursal7
59998,3,216.07,W84802774FH,201H,sucursal7
59999,9,247.03,I56125004DR,201H,sucursal7
60000,12,205.33,O82083324NF,201H,sucursal7
60001,7,279.95,I81486320OH,201H,sucursal7
60002,7,174.96,Q72097447BP,201H,sucursal7
60003,11,214.42,J87390325CJ,201H,sucursal7
60004,2,232.13,D57480471EQ,201H,sucursal7
60005,2,188.32,M61716204ZA,201H,sucursal7
60006,5,262.21,P63582193LR,201H,sucursal7
60007,1,212.61,F88109854RU,201H,sucursal7
60008,2,340.41,I78767972YA,201H,sucursal7
60009,6,184.85,Z80008027NX,201H,sucursal7
60010,3,199.29,C80998084OJ,201H,sucursal7
60011,1,248.62,A68060037BQ,201H,sucursal7
60012,6,179.92,H86244662KW,201H,sucursal7
60013,10,184.69,P70034248QG,201H,sucursal7
60014,3,307.21,U54588726VJ,201H,sucursal7
60015,3,173.58,G85033737CC,201H,sucursal7
60016,3,264.1,R74857014QO,201H,sucursal7
60017,7,158.02,W63836326KN,201H,sucursal7
60018,1,237.05,X85286696UY,201H,sucursal7
60019,10,216.64,A52484884AN,201H,sucursal7
60020,11,212.32,V61956904ST,201H,sucursal7
60021,6,180.76,J75815156JZ,201H,sucursal7
60022,1,206.3,L62861628TF,201H,sucursal7
60023,10,268.37,W82300207VG,201H,sucursal7
60024,6,207.09,I74017616OF,201H,sucursal7
60025,11,173.16,U69437897AA,201H,sucursal7
60026,3,215.81,T85762535YT,201H,sucursal7
60027,3,209.05,M68832313EB,201H,sucursal7
60028,9,203.85,O60734631HN,201H,sucursal7
60029,6,256.16,X83584022EO,201H,sucursal7
60030,10,174.45,B86939122UW,201H,sucursal7
60031,11,185.68,V84089223RB,201H,sucursal7
60032,9,770.73,Q67939463IM,201H,sucursal7
60033,12,249.3,S87664581HQ,201H,sucursal7
60034,4,185.31,R80572326BK,201H,sucursal7
60035,4,186.33,M51459550WV,201H,sucursal7
60036,1,175.67,A77125826LW,201H,sucursal7
60037,10,305.52,W85032049NY,201H,sucursal7
60038,1,170.4,B67082058QC,201H,sucursal7
60039,4,201.38,W57806058HI,201H,sucursal7
60040,3,205.54,M77424602AH,201H,sucursal7
60041,11,184.69,M58540143ZB,201H,sucursal7
60042,3,202.28,M53888469AI,201H,sucursal7
60043,4,168.68,H59022742WM,201H,sucursal7
60044,4,203.15,D72478209JY,201H,sucursal7
60045,2,201.58,I64866771EA,201H,sucursal7
60046,9,272.19,S77017901EU,201H,sucursal7
60047,5,464.15,C71125463BB,201H,sucursal7
60048,7,315.71,L69280551TT,201H,sucursal7
60049,2,194.96,I83925333XE,201H,sucursal7
60050,9,295.18,C76652669PU,201H,sucursal7
